-58.3904866667,-34.5863416667,1236101706,7,1.40
-58.3867666667,-34.5891866667,1236101766,5,1.40
-58.3827400000,-34.5934000000,1236101827,4,1.50
-58.3826166667,-34.5947750000,1236101886,7,1.30
-58.3825500000,-34.5952366667,1236101946,5,1.30
-58.3824933333,-34.5954550000,1236102006,9,0.90
-58.3822550000,-34.5965533333,1236102067,7,1.30
-58.3821616667,-34.5972350000,1236102127,7,1.30
-58.3820766667,-34.5982233333,1236102187,8,1.00
-58.3820733333,-34.5986916667,1236102247,6,1.20
-58.3818650000,-34.6009100000,1236102306,7,1.10
-58.3817983333,-34.6018166667,1236102366,7,1.10
-58.3818300000,-34.6028483333,1236102427,6,1.50
-58.3815483333,-34.6035450000,1236102486,7,1.30
-58.3776550000,-34.6035366667,1236102547,5,1.30
-58.3755700000,-34.6031616667,1236102607,0,50.00
-58.3753316667,-34.6034216667,1236102670,5,1.70
-58.3752500000,-34.6041300000,1236102727,5,1.20
-58.3754066667,-34.6058150000,1236102787,0,50.00
-58.3755550000,-34.6074883333,1236102847,0,50.00
-58.3757033333,-34.6091900000,1236102908,0,50.00
-58.3758516667,-34.6108633333,1236102968,0,50.00
-58.3758516667,-34.6108633333,1236103028,0,50.00
-58.3758516667,-34.6108633333,1236103392,0,50.00
-58.3758516667,-34.6108633333,1236103512,0,50.00
-58.3758516667,-34.6108633333,1236103694,0,50.00
-58.3758516667,-34.6108633333,1236103939,0,50.00
-58.3758516667,-34.6108633333,1236104605,0,50.00
-58.3751666667,-34.6044950000,1236104662,7,1.00
-58.3751666667,-34.6044950000,1236104723,0,50.00
-58.3748000000,-34.6043616667,1236104784,6,1.20
-58.3750416667,-34.6044883333,1236104842,3,7.60
-58.3747766667,-34.6045583333,1236104902,3,3.10
-58.3747266667,-34.6044316667,1236104962,5,1.70
-58.3746516667,-34.6045866667,1236105022,6,1.20
-58.3746516667,-34.6045866667,1236105083,5,1.80
-58.3744183333,-34.6045666667,1236105142,3,2.90
-58.3730750000,-34.6047150000,1236105203,3,1.80
-58.3736383333,-34.6049433333,1236105263,5,1.90
-58.3741050000,-34.6045116667,1236105323,4,6.00
-58.3746316667,-34.6044166667,1236105446,4,1.30
-58.3742950000,-34.6042416667,1236105503,3,6.80
-58.3745783333,-34.6044650000,1236105564,3,14.30
-58.3743650000,-34.6043933333,1236105626,5,2.80
-58.3745066667,-34.6044433333,1236105683,3,1.60
-58.3744450000,-34.6044833333,1236105743,3,3.40
-58.3746633333,-34.6044350000,1236105803,5,1.90
-58.3748050000,-34.6047100000,1236105866,5,1.40
-58.3746100000,-34.6045650000,1236105926,5,1.40
-58.3747650000,-34.6047766667,1236105985,4,1.70
-58.3748983333,-34.6047483333,1236106044,3,7.60
-58.3752283333,-34.6047283333,1236106104,3,7.60
-58.3744950000,-34.6045466667,1236106164,4,2.00
-58.3748583333,-34.6046616667,1236106224,3,1.60
-58.3748583333,-34.6046616667,1236106285,3,1.60
-58.3747700000,-34.6046316667,1236106344,5,6.20
-58.3739416667,-34.6050683333,1236106404,0,50.00
-58.3747283333,-34.6046250000,1236106467,3,2.00
-58.3753416667,-34.6038383333,1236106528,6,1.50
-58.3750333333,-34.6033116667,1236106588,7,1.00
-58.3751550000,-34.6032933333,1236106646,4,7.10
-58.3749033333,-34.6028900000,1236106704,4,6.60
-58.3749416667,-34.6022333333,1236106766,4,6.20
-58.3748816667,-34.6016933333,1236106831,5,5.60
-58.3747866667,-34.6011683333,1236106887,4,5.50
-58.3750650000,-34.6005600000,1236106947,3,3.30
-58.3718650000,-34.6016133333,1236107009,0,50.00
-58.3646216667,-34.6088116667,1236107069,0,50.00
-58.3719550000,-34.6017966667,1236107129,0,50.00
-58.3763766667,-34.5975050000,1236107189,4,15.80
-58.3741016667,-34.5997850000,1236107251,0,50.00
-58.3753366667,-34.5985083333,1236107309,3,21.20
-58.3768650000,-34.5967933333,1236107370,3,17.90
-58.3759033333,-34.5978783333,1236107432,0,50.00
-58.3745100000,-34.5986583333,1236107490,0,50.00
-58.3753883333,-34.5984516667,1236107549,4,3.20
-58.3754233333,-34.5985466667,1236107609,3,2.30
-58.3751100000,-34.5985016667,1236107670,3,2.70
-58.3753100000,-34.5984800000,1236107731,3,15.00
-58.3754566667,-34.5982433333,1236107789,3,2.40
-58.3747916667,-34.5988633333,1236107850,3,2.40
-58.3756450000,-34.5981616667,1236107910,5,2.70
-58.3752350000,-34.5985866667,1236107972,5,2.80
-58.3753950000,-34.5986166667,1236108034,5,2.80
-58.3762200000,-34.5975066667,1236108090,0,50.00
-58.3752783333,-34.5988600000,1236108150,0,50.00
-58.3752266667,-34.5985566667,1236108211,3,5.60
-58.3754566667,-34.5984400000,1236108271,0,50.00
-58.3746416667,-34.5990616667,1236108332,0,50.00
-58.3750633333,-34.5987533333,1236108390,4,4.90
-58.3749500000,-34.5988116667,1236108450,4,2.10
-58.3749133333,-34.5985450000,1236108514,0,50.00
-58.3750666667,-34.5984966667,1236108570,0,50.00
-58.3750900000,-34.5987066667,1236108630,3,4.20
-58.3750900000,-34.5987066667,1236108690,3,4.20
-58.3754983333,-34.5983950000,1236108751,4,2.40
-58.3751450000,-34.5988733333,1236108812,4,2.40
-58.3752450000,-34.5985433333,1236108871,3,3.70
-58.3756966667,-34.5987800000,1236108931,4,3.60
-58.3753716667,-34.5995750000,1236108993,5,1.80
-58.3753316667,-34.6004483333,1236109053,4,3.40
-58.3753850000,-34.6010100000,1236109114,4,2.00
-58.3751866667,-34.6020350000,1236109174,5,1.80
-58.3752383333,-34.6025850000,1236109235,5,1.80
-58.3753583333,-34.6030800000,1236109297,4,3.10
-58.3753650000,-34.6035416667,1236109358,4,3.00
-58.3753300000,-34.6039166667,1236109420,0,50.00
-58.3753300000,-34.6039166667,1236109478,0,50.00
-58.3753300000,-34.6039166667,1236109538,0,50.00
-58.3753300000,-34.6039166667,1236109600,0,50.00
-58.3754466667,-34.6036633333,1236109661,0,50.00
-58.3754466667,-34.6036633333,1236109720,0,50.00
-58.3754466667,-34.6036633333,1236109781,0,50.00
-58.3754466667,-34.6036633333,1236109840,0,50.00
-58.3754466667,-34.6036633333,1236109900,0,50.00
-58.3754466667,-34.6036633333,1236109959,0,50.00
-58.3754466667,-34.6036633333,1236110019,0,50.00
-58.3754466667,-34.6036633333,1236110081,0,50.00
-58.3754466667,-34.6036633333,1236110140,0,50.00
-58.3754466667,-34.6036633333,1236110200,0,50.00
-58.3754466667,-34.6036633333,1236110261,0,50.00
-58.3754466667,-34.6036633333,1236110320,0,50.00
-58.3754466667,-34.6036633333,1236110380,0,50.00
-58.3754466667,-34.6036633333,1236110440,0,50.00
-58.3754466667,-34.6036633333,1236110500,0,50.00
-58.3754466667,-34.6036633333,1236110561,0,50.00
-58.3754466667,-34.6036633333,1236110621,0,50.00
-58.3754466667,-34.6036633333,1236110681,0,50.00
-58.3754466667,-34.6036633333,1236110741,0,50.00
-58.3754466667,-34.6036633333,1236110801,0,50.00
-58.3754466667,-34.6036633333,1236110864,0,50.00
-58.3754466667,-34.6036633333,1236110920,0,50.00
-58.3752483333,-34.6035150000,1236110983,5,2.60
-58.3750650000,-34.6032016667,1236111042,4,2.20
-58.3711050000,-34.6030566667,1236111101,4,2.20
-58.3711050000,-34.6030566667,1236111163,4,2.20
-58.3673266667,-34.6019550000,1236111221,6,1.60
-58.3681100000,-34.5980500000,1236111281,7,1.20
-58.3702450000,-34.5912600000,1236111341,7,1.20
-58.3710866667,-34.5888100000,1236111402,7,1.20
-58.3720133333,-34.5872900000,1236111462,7,1.20
-58.3741116667,-34.5863116667,1236111521,7,1.20
-58.3741083333,-34.5857266667,1236111582,0,50.00
-58.3742183333,-34.5847450000,1236111646,0,50.00
-58.3729783333,-34.5876100000,1236111701,4,2.20
-58.3729683333,-34.5876933333,1236111761,3,2.80
-58.3736750000,-34.5874633333,1236111823,0,50.00
-58.3739683333,-34.5864433333,1236111883,0,50.00
-58.3746483333,-34.5842066667,1236111946,0,50.00
-58.3746483333,-34.5842066667,1236112004,0,50.00
-58.3759733333,-34.5798433333,1236112068,0,50.00
-58.3764333333,-34.5783283333,1236112186,0,50.00
-58.3764333333,-34.5783283333,1236112246,0,50.00
-58.3736100000,-34.5869933333,1236112308,5,1.70
-58.3735583333,-34.5857683333,1236112368,0,50.00
-58.3735033333,-34.5845533333,1236112429,0,50.00
-58.3746100000,-34.5859033333,1236112488,0,50.00
-58.3739533333,-34.5866433333,1236112550,0,50.00
-58.3733166667,-34.5873616667,1236112611,0,50.00
-58.3726683333,-34.5880900000,1236112671,0,50.00
-58.3726683333,-34.5880900000,1236112731,0,50.00
-58.3721916667,-34.5886266667,1236112792,0,50.00
-58.3722466667,-34.5873016667,1236112854,0,50.00
-58.3732683333,-34.5878200000,1236112913,0,50.00
-58.3731500000,-34.5870050000,1236112973,3,14.50
-58.3732150000,-34.5874900000,1236113035,6,1.70
-58.3733900000,-34.5874866667,1236113094,5,1.50
-58.3733450000,-34.5877516667,1236113155,5,3.10
-58.3733883333,-34.5875383333,1236113216,7,1.30
-58.3733883333,-34.5875383333,1236113273,7,1.30
-58.3734733333,-34.5875150000,1236113333,4,3.90
-58.3734200000,-34.5873550000,1236113393,5,3.10
-58.3733533333,-34.5876550000,1236113455,4,4.70
-58.3732550000,-34.5873216667,1236113514,4,4.30
-58.3734383333,-34.5877266667,1236113574,5,3.60
-58.3734283333,-34.5874333333,1236113634,5,3.60
-58.3734400000,-34.5876666667,1236113697,4,9.80
-58.3734400000,-34.5876666667,1236113755,4,9.80
-58.3734750000,-34.5877150000,1236113814,5,3.70
-58.3735700000,-34.5876050000,1236113875,8,1.10
-58.3746750000,-34.5870233333,1236113936,8,1.10
-58.3755383333,-34.5865683333,1236113995,7,1.40
-58.3761533333,-34.5861983333,1236114055,8,1.10
-58.3757383333,-34.5846666667,1236114115,7,2.80
-58.3729900000,-34.5857133333,1236114175,7,1.20
-58.3717383333,-34.5880150000,1236114237,8,1.10
-58.3711683333,-34.5898233333,1236114296,7,1.30
-58.3722183333,-34.5915100000,1236114356,7,1.30
-58.3704483333,-34.5954116667,1236114416,6,1.90
-58.3688133333,-34.6002750000,1236114480,6,1.90
-58.3684166667,-34.6010700000,1236114536,4,4.60
-58.3682733333,-34.6040300000,1236114598,5,1.70
-58.3674633333,-34.6093516667,1236114655,5,3.30
-58.3674633333,-34.6093516667,1236114715,5,3.30
